haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
28000000000000 6045702815744 383.976 12.0881 4.4744 1.4133 12.0856 4.4699 1.4018 -100.839 -330.702 334.771
28000000000001 3153241833472 309.071 2.2066 10.0210 12.4539 2.2119 10.0155 12.4542 88.939 195.906 36.251
28000000000002 2551019470848 288.008 3.4200 6.6136 7.5786 3.4157 6.6205 7.5824 -1240.520 -129.168 -81.340
28000000000003 1123146661888 219.103 2.8169 9.7142 1.6791 2.8156 9.7163 1.6784 69.369 951.242 461.705
28000000000004 886958784512 202.521 1.9670 8.3124 11.1665 1.9673 8.3171 11.1645 -513.262 53.602 -115.657
28000000000005 697100009472 186.884 2.3473 11.7135 11.7001 2.3469 11.7013 11.6948 6.620 392.439 612.730
28000000000007 582640992256 176.039 5.9065 9.7902 1.7355 5.9078 9.7691 1.7392 -345.847 -16.606 128.623
28000000000008 499620937728 167.254 10.7686 4.9691 3.1748 10.7671 4.9702 3.1733 48.519 -63.161 79.026
28000000000006 491618893824 166.351 3.7404 8.7229 6.1718 3.7396 8.7254 6.1771 -105.991 -45.269 -66.804
28000000000010 428219990016 158.874 8.0062 8.1146 4.4759 8.0126 8.1201 4.4743 -82.395 16.302 334.973
28000000000011 345282969600 147.870 3.1394 0.7304 10.4212 3.1307 0.7126 10.4421 -17.032 174.395 -12.866
28000000000012 334166556672 146.267 1.0365 6.0922 12.1663 1.0331 6.0996 12.1637 -31.295 29.086 21.689
28000000000015 317667966976 143.820 10.3024 4.6624 4.8267 10.3014 4.6649 4.8286 -173.964 -224.636 -228.169
28000000000014 307094847488 142.202 9.3870 7.1183 4.2803 9.3829 7.1241 4.2817 9.811 18.940 -29.929
28000000000013 263099957248 135.062 1.9786 8.9451 11.6073 1.9762 8.9555 11.6207 47.493 -209.283 59.165
28000000000017 228756766720 128.910 2.1853 11.1418 12.1359 2.1844 11.1410 12.1366 11.280 -1.305 14.634
28000000000016 222192697344 127.669 2.6389 7.2975 9.3992 2.6561 7.2935 9.4008 189.279 -45.185 -118.189
28000000000019 217477578752 126.747 2.4733 1.9641 4.2745 2.4733 1.9633 4.2743 5.290 -8.430 33.778
28000000000009 216748752896 126.614 3.7356 9.7253 4.2243 3.7439 9.7331 4.2328 -78.934 -56.931 103.339
28000000000018 171368431616 117.075 3.7392 4.6505 7.7821 3.7310 4.6305 7.7673 13.298 111.363 -72.212
28000000000020 161809563648 114.856 3.4826 10.1743 6.8416 3.4830 10.1765 6.8383 -89.184 -84.027 8.087
28000000000023 128843022336 106.460 3.6930 9.6711 6.7281 3.6971 9.6722 6.7261 4.486 -53.195 39.118
28000000000022 127158534144 105.995 1.6774 7.2198 1.4315 1.6784 7.2301 1.4337 44.472 -5.137 -90.369
28000000000021 126771077120 105.888 3.8262 9.3498 5.1460 3.8263 9.3480 5.1432 40.496 0.616 -4.964
28000000000025 117747343360 103.313 10.2847 4.1455 5.9431 10.2868 4.1491 5.9400 -34.643 -137.857 -43.316
28000000000030 114801041408 102.438 10.6042 2.0459 5.7289 10.6043 2.0444 5.7296 29.815 -2.118 6.117
28000000000024 114776727552 102.431 2.8775 7.0598 8.2385 2.8789 7.0612 8.2364 -0.749 -11.717 -10.938
28000000000031 114234818560 102.270 6.5259 1.2475 8.0111 6.5230 1.2468 8.0101 -5.608 -10.289 14.656
28000000000026 112606158848 101.782 6.4836 6.0902 4.3101 6.4863 6.0907 4.3072 30.044 -64.851 -24.507
28000000000029 112076652544 101.626 1.6473 7.0378 12.1052 1.6436 7.0363 12.1089 -156.728 149.973 -146.473
28000000000027 108399247360 100.502 10.4620 10.5964 9.2325 10.4734 10.5985 9.2314 24.311 -6.593 -27.665
28000100000003 104692277248 99.340 10.4612 5.4105 3.6750 10.4611 5.4112 3.6757 -18.827 52.305 70.351
28000100000002 103254695936 98.879 3.6052 11.6835 4.7052 3.6059 11.6826 4.7057 -57.627 7.451 41.169
28000100000001 101857165312 98.433 6.7057 6.5033 3.1579 6.7076 6.5003 3.1562 -8.696 -3.766 1.632
