haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
15000000000000 3434704535552 152.408 11.6964 3.8305 1.2628 11.7211 3.8350 1.2364 -271.475 770.784 115.784
15000000000001 851044073472 95.724 1.9128 11.0909 12.3720 1.9310 11.0742 12.3759 197.272 151.209 233.603
15000000000002 668322234368 88.315 3.3753 10.1093 2.3180 3.3802 10.0968 2.3355 -88.150 36.726 -11.630
15000000000003 486699204608 79.455 3.2721 0.4141 11.4712 3.2682 0.4038 11.4713 -26.763 -157.017 27.427
15000000000004 294295011328 67.188 1.4037 9.5152 12.0523 1.4046 9.5022 12.0495 -33.725 -7.262 -1.730
15000000000006 231434960896 62.017 3.8370 4.7195 7.4870 3.8492 4.7247 7.4800 -32.976 84.619 158.089
15000000000005 226464530432 61.571 10.0159 4.9211 4.4428 10.0258 4.9203 4.4529 -43.549 171.486 41.766
15000000000008 201491955712 59.219 3.8687 7.1614 7.0025 3.8674 7.1620 7.0063 -41.964 -4.811 -2.909
15000000000012 172703842304 56.253 8.2668 8.2537 4.6615 8.2597 8.2504 4.6569 3.629 -41.712 3.017
15000000000009 159972442112 54.835 11.2346 4.3100 1.9662 11.2386 4.3112 1.9724 6.427 -46.270 -63.754
15000000000007 151818108928 53.886 1.4106 7.9389 10.2971 1.4081 7.9456 10.2910 57.286 27.666 -25.136
15000000000011 144784982016 53.042 9.9724 4.1854 5.8990 9.9805 4.1740 5.9166 44.022 18.541 59.199
15000000000013 136024662016 51.951 2.3743 5.7386 12.1292 2.3727 5.7290 12.1293 20.941 -23.699 -21.441
15000000000015 121958285312 50.094 0.7772 9.3142 0.6961 0.7631 9.3104 0.7060 -28.207 27.306 -42.139
15000000000017 114951847936 49.117 4.4504 11.2935 11.4053 4.4310 11.2979 11.4116 -44.091 -43.510 -41.252
15000000000016 113387036672 48.892 3.5653 6.2017 8.1407 3.5716 6.1896 8.1503 -3.708 -64.723 2.022
15000000000014 110268571648 48.438 6.7949 10.4308 1.3986 6.8004 10.4168 1.4026 -62.075 -25.755 12.208
15000000000019 105205055488 47.685 1.3289 9.1704 0.9116 1.3424 9.1690 0.9252 57.907 -562.696 -17.565
15000000000020 104576630784 47.592 10.8439 4.6183 2.9358 10.8410 4.6070 2.9444 -130.688 238.420 373.836
15000000000021 102134448128 47.216 4.1858 1.0220 9.5156 4.1853 1.0182 9.5127 -20.759 7.405 5.587
15000000000010 100161077248 46.909 3.8727 9.2950 6.5325 3.8950 9.2946 6.4999 40.130 -121.825 17.696
15000000000022 80277168128 43.577 2.3986 2.2048 4.6065 2.3964 2.2036 4.6128 -17.895 -27.979 -23.664
15000000000025 80228106240 43.566 3.4396 11.0592 4.8407 3.4474 11.0584 4.8425 -35.590 46.788 -12.754
15000000000023 77081690112 42.988 10.3506 3.9095 2.2209 10.3612 3.9098 2.2245 -15.569 45.800 -50.717
15000000000026 75565252608 42.706 1.3059 8.4899 11.7101 1.3007 8.4799 11.7093 -93.775 41.647 21.209
15000000000030 72284618752 42.079 3.7194 10.6203 6.8353 3.7223 10.6174 6.8376 -15.171 -53.168 -40.959
15000000000027 71150510080 41.858 3.5181 5.6160 8.0954 3.5180 5.6175 8.0993 -18.924 -8.612 0.521
15000000000037 65845088256 40.790 10.4069 1.3445 6.0158 10.4068 1.3526 6.0147 -13.237 9.896 -12.657
15000000000039 65176088576 40.650 7.2014 1.1744 7.9240 7.2020 1.1728 7.9220 -11.740 12.413 -2.966
15000000000018 59398246400 39.413 9.7129 7.6422 5.0540 9.6700 7.6788 5.0486 -108.540 -72.933 263.643
15000100000002 59071963136 39.339 10.2426 10.6170 8.8744 10.2431 10.6096 8.8616 -18.597 160.444 -111.680
15000000000033 56515543040 38.763 3.8227 6.6411 8.1460 3.8161 6.6357 8.1493 -7.580 -1.216 49.225
15000100000003 55921696768 38.627 3.8223 11.4362 6.8145 3.8245 11.4340 6.8154 4.666 -8.098 -20.400
15000100000004 54127898624 38.211 6.6417 6.3250 2.8066 6.6398 6.3290 2.8091 -21.019 -26.700 22.196
15000100000000 52283494400 37.771 3.6924 3.5193 7.9236 3.6928 3.5168 7.9266 -11.839 77.328 1.466
15000000000031 48788566016 36.911 2.5283 11.8727 12.0211 2.5246 11.8657 12.0085 102.784 36.138 -19.258
15000000000040 48509444096 36.839 3.0078 9.8179 8.2949 3.0104 9.8080 8.2727 -76.349 50.504 -39.339
15000100000015 43804037120 35.607 3.6294 4.3855 6.2715 3.6289 4.3859 6.2691 -10.074 -14.039 13.564
15000100000013 39222767616 34.320 1.5768 8.4705 9.1492 1.5722 8.4705 9.1398 -6.119 12.543 -0.677
15000100000024 36061224960 33.373 3.9776 5.1578 7.3144 3.9720 5.1584 7.3215 -5.792 -1.841 -7.399
15000000000032 35693481984 33.257 3.3342 1.1276 9.3778 3.3290 1.1205 9.3840 23.285 -4.884 14.561
15000100000033 33638895616 32.608 11.0140 5.4636 3.1628 11.0085 5.4547 3.1630 -20.126 31.166 4.088
15000100000034 31228368896 31.810 2.8557 5.4335 3.3786 2.8551 5.4281 3.3771 15.948 -3.537 -1.174
15000100000039 31185639424 31.795 3.8083 6.9817 7.5521 3.8084 6.9801 7.5525 -22.842 4.601 6.455
15000100000032 30308159488 31.493 1.8654 7.3887 8.1050 1.8633 7.3890 8.1064 -2.472 -18.124 6.192
15000200000007 20828071936 27.793 2.8514 0.4573 4.8550 2.8464 0.4640 4.8551 8.759 14.264 -62.185
