haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
23000000000000 13187941400576 414.392 16.1436 24.7176 18.1516 16.1498 24.6983 18.1231 472.538 -2266.982 388.017
23000000000001 4534750937088 290.302 5.1397 13.8313 10.9180 5.1165 13.8532 10.9476 673.564 -1537.370 1352.316
23000000000004 3936440811520 276.929 23.3721 0.8042 15.5731 23.3721 0.7955 15.5629 -144.645 570.649 -310.947
23000000000003 3779359408128 273.197 12.0534 19.3245 16.8952 12.0807 19.3477 16.8605 43.843 -356.438 275.836
23000000000005 3632389947392 269.610 12.5332 7.3754 4.8127 12.5856 7.3869 4.7536 3217.755 -253.879 3835.424
23000000000006 3172661460992 257.722 23.0115 23.5683 15.8965 22.9989 23.5582 15.8919 287.565 -126.899 255.394
23000000000008 3003553415168 253.063 11.5366 20.4841 10.3636 11.5187 20.4905 10.3619 -141.184 -1259.600 -57.826
23000000000002 2993857232896 252.780 19.5803 13.1192 11.2158 19.6974 13.1436 11.2262 110.445 1285.776 1843.803
23000000000007 2872828755968 249.329 10.6763 17.4893 3.6142 10.6690 17.4856 3.5718 77.910 370.010 -69.884
23000000000009 2730176282624 245.135 6.1805 24.1375 10.6711 6.1587 24.1437 10.6694 -18.498 -35.670 -222.502
23000000000012 2507541577728 238.286 14.2853 11.0252 5.8338 14.2912 11.0211 5.8547 146.583 -332.018 -221.170
23000000000013 2489963773952 237.721 9.1155 12.9660 2.6554 9.1281 12.9701 2.6568 23.504 64.374 212.478
23000000000010 2480836706304 237.439 17.3044 4.2394 20.3241 17.3000 4.2291 20.3262 -672.727 614.185 -492.096
23000000000015 2380920520704 234.202 21.9604 24.5804 17.2013 21.9519 24.6016 17.2258 -40.360 -371.717 230.887
23000000000014 2273162821632 230.611 24.3635 22.4338 16.6451 24.3759 22.4317 16.6585 275.538 246.525 -347.110
23000000000018 2270089183232 230.509 13.6827 20.2823 15.3078 13.6861 20.2848 15.3086 15.292 -195.553 -264.779
23000000000011 2251646828544 229.884 5.1642 14.6482 12.1725 5.1640 14.6528 12.1742 -72.654 -542.464 64.482
23000000000023 1874819022848 216.272 10.3656 15.2663 5.0606 10.3629 15.2583 5.0558 466.496 -70.094 107.272
