haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
26000000000000 15404990726144 493.412 16.3328 24.4904 17.8493 16.3879 24.5332 17.8934 1498.178 -2353.793 -1103.537
26000000000001 7026041683968 379.801 5.0720 13.9502 11.2003 5.1237 14.0386 11.2373 -2888.852 2661.546 -2563.257
26000000000002 4923535654912 337.353 19.6710 13.3432 11.4389 19.6578 13.2899 11.4407 679.026 -175.887 2316.093
26000000000004 4570991820800 329.093 6.3492 24.2517 11.0196 6.3770 24.2598 11.0461 462.776 -954.179 -910.245
26000000000009 4286412226560 322.112 23.0940 0.3825 15.8479 23.0984 0.3871 15.8529 -6.011 663.112 -169.159
26000000000005 4055190470656 316.224 12.2106 19.5102 16.6724 12.2311 19.5220 16.6532 -137.800 16.712 10.502
26000000000008 3967349948416 313.912 23.8135 22.3100 18.7815 23.8324 22.3169 18.8406 -4151.972 3607.237 1080.320
26000000000010 3732877869056 307.615 23.0250 23.6388 16.5087 23.0151 23.6370 16.5161 688.297 -315.619 438.719
26000000000011 3573879144448 303.186 10.6632 17.2168 3.7203 10.6466 17.2132 3.7578 258.903 -323.868 -7.901
26000000000007 3305786048512 295.399 12.6977 7.6197 4.9144 12.6662 7.5990 4.9080 -947.597 449.323 142.441
26000000000003 3153577377792 290.792 9.1333 12.9088 2.8654 9.1244 12.8816 2.8245 576.740 -727.598 327.436
26000000000013 3114649780224 289.587 11.5027 20.4321 10.5779 11.5034 20.4196 10.5664 -21.821 -354.111 -243.440
26000000000018 2936711675904 283.962 14.0397 11.0551 6.2758 14.0351 11.0511 6.2663 264.973 -235.020 113.040
26000000000015 2847986679808 281.077 17.3309 3.8378 19.8550 17.3312 3.8354 19.8675 -1173.104 956.086 -628.125
26000000000021 2613458239488 273.142 13.6217 20.3704 15.5490 13.6299 20.3668 15.5436 143.091 72.480 -55.143
26000000000016 2440795783168 266.984 23.9745 22.7558 16.6299 23.9652 22.7526 16.6287 375.331 159.455 -521.559
26000000000019 2389626847232 265.112 21.9070 24.3437 16.7153 21.9067 24.3314 16.6950 -83.852 -5.067 -72.299
26000000000017 2243991437312 259.615 9.8682 2.6211 13.3331 9.8720 2.6587 13.3564 104.169 1468.821 -1079.723
26000000000006 2173831741440 256.876 21.2323 21.2090 15.9849 21.1767 21.1687 15.9301 110.822 -981.081 269.404
26000000000022 2125690568704 254.962 7.4231 10.1762 8.1400 7.4411 10.1638 8.1540 -95.562 -16.949 -44.641
26000000000024 2118208192512 254.669 10.4581 15.3482 5.1687 10.4594 15.3455 5.1590 662.372 -84.418 92.199
26000000000020 1951650414592 247.811 7.6824 19.6120 19.7276 7.6669 19.6064 19.7230 -500.401 382.952 -54.102
26000000000023 1848021090304 243.350 9.0723 10.4686 5.0246 9.0729 10.4693 5.0193 1184.467 -201.083 -1385.123
26000000000027 1772444712960 239.977 14.4673 13.6085 0.0622 14.4643 13.6268 0.0528 1045.598 28.676 168.299
26000000000014 1722646528000 237.716 22.1388 3.7726 15.7036 22.1583 3.7674 15.6717 1598.412 692.834 -396.633
26000000000025 1713416044544 237.281 18.5345 1.5797 17.7394 18.5453 1.5766 17.7293 314.137 -404.482 -89.262
26000000000029 1407559532544 222.232 14.4691 11.3783 7.8768 14.4730 11.3780 7.8835 357.176 61.063 -330.380
26000000000031 1394115084288 221.528 20.8021 3.5332 16.0597 20.8030 3.5373 16.0643 -393.024 405.310 566.345
26000000000012 1320562458624 217.556 5.3767 22.2377 12.9694 5.3743 22.1901 13.0073 918.724 176.962 617.095
26000000000032 1276232990720 215.098 10.6747 17.1581 5.7115 10.6731 17.1623 5.7117 266.941 -131.634 1580.194
26000000000030 1230662270976 212.503 6.7524 23.3334 12.6775 6.7561 23.3447 12.6711 -91.704 -277.785 -44.404
26000000000037 1126786269184 206.342 21.3979 5.4891 14.9154 21.3873 5.4895 14.9155 11.630 -176.700 -70.374
