haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
22000000000000 4985367035904 286.425 11.8779 4.2271 1.3778 11.8801 4.2285 1.3865 -112.644 88.761 -58.371
22000000000001 1815959830528 204.559 2.0427 10.5360 12.4403 2.0376 10.4820 12.4386 233.805 -157.309 393.057
22000000000003 974172389376 166.213 3.0728 9.8722 2.0763 3.0696 9.8815 2.0767 320.323 533.779 499.528
22000000000004 887505551360 161.131 1.7639 8.2853 10.5230 1.7436 8.2663 10.5461 -917.284 481.745 -523.485
22000000000002 583617413120 140.114 3.4373 6.4780 7.7781 3.4659 6.4892 7.7670 66.660 119.277 486.630
22000000000006 557670793216 138.007 2.6250 12.3037 11.5112 2.6259 12.3071 11.5072 -82.455 -206.910 514.524
22000000000007 527920594944 135.508 3.7832 8.9037 6.2191 3.7696 8.9071 6.2213 -432.364 -198.159 -610.612
22000000000005 526256766976 135.363 3.6693 5.5454 7.5177 3.6729 5.5431 7.5197 5.542 216.559 90.814
22000000000008 446016880640 128.105 10.3772 4.9308 3.7722 10.3865 4.9258 3.7583 43.730 -104.213 119.483
22000000000009 400217440256 123.564 6.3066 9.9711 1.5084 6.2981 9.9846 1.4943 90.852 19.796 -73.583
22000000000010 350190600192 118.185 8.1682 8.2874 4.6120 8.1745 8.2827 4.6139 -11.496 -1.325 -24.970
22000000000012 282695204864 110.040 10.1566 4.4391 5.3716 10.1501 4.4374 5.3706 -28.001 -76.290 -83.447
22000000000015 278744760320 109.527 9.4243 7.3522 4.5778 9.4358 7.3592 4.5808 26.510 -35.318 7.612
22000000000013 269974634496 108.364 1.6231 5.8745 12.0673 1.6262 5.8869 12.0628 14.302 16.468 -97.881
22000000000017 195525935104 97.317 2.4000 6.9385 9.2922 2.4075 6.9179 9.3111 300.419 -168.488 -276.970
22000000000019 188897460224 96.206 3.3224 11.3212 11.7687 3.3243 11.3260 11.7684 2.773 3.322 2.086
22000000000014 183614095360 95.296 1.6104 8.7929 11.6025 1.6179 8.7756 11.6082 -105.165 -14.768 63.621
22000000000011 171590565888 93.172 3.4005 0.9989 10.0424 3.4483 0.9738 10.0071 217.402 326.450 120.596
22000000000020 171192188928 93.096 2.4750 1.9987 4.4113 2.4725 2.0059 4.4197 -75.293 -2.235 4.025
22000000000021 158303469568 90.700 3.5349 10.8481 6.9799 3.5477 10.8352 6.9875 -239.190 -154.036 88.306
22000000000016 147987169280 88.684 3.7104 9.8542 4.2345 3.7197 9.8746 4.2208 21.139 77.063 110.503
22000000000018 139156979712 86.889 4.1810 6.5126 6.7753 4.2049 6.5040 6.7661 228.579 185.097 429.827
22000000000025 116945747968 81.995 3.7506 10.0984 6.8189 3.7572 10.0949 6.8135 19.586 -85.401 30.963
