haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
5000000000000 66452623360 15.699 13.5995 0.1740 22.0649 13.5992 0.1890 22.0573 -14.047 -2.872 -19.108
5000000000002 56798900224 14.899 15.4219 14.0839 0.1578 15.4332 14.0842 0.1550 25.246 -20.918 13.847
5000000000008 54635606016 14.707 15.2444 10.7166 5.4936 15.2510 10.7141 5.4957 -37.797 2.464 -12.334
5000000000005 52199645184 14.486 3.7217 13.3329 10.2316 3.7266 13.3384 10.2306 -3.361 9.270 -7.242
5000000000004 51476430848 14.418 24.0025 0.8151 19.0370 24.0010 0.8183 19.0348 8.120 13.600 -25.993
5000000000016 34233446400 12.585 21.5596 17.2256 20.5444 21.5594 17.2274 20.5491 21.107 50.082 -4.997
5000000000032 28874485760 11.891 5.3094 4.2830 15.5849 5.3181 4.2816 15.5824 -16.633 -0.187 2.296
5000000000036 24251635712 11.219 14.6308 1.8856 21.3051 14.6288 1.8863 21.3074 -27.313 -8.748 -9.711
