haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
28000000001388 997997740032 210.634 3.5188 73.8706 33.3636 3.5212 73.8928 33.3589 587.923 103.862 -185.274
28000000001117 990278909952 210.090 59.3854 47.0750 72.3340 59.3643 47.0649 72.3811 141.581 338.396 168.941
28000000001387 987185545216 209.872 47.9119 47.2501 95.7237 47.8948 47.2477 95.7451 46.344 -112.807 -166.832
28000000000847 983878729728 209.638 39.0502 67.7004 19.7073 39.0092 67.6754 19.6788 -420.107 -318.748 577.639
28000000001139 982831464448 209.561 40.1453 45.5177 97.8190 40.1502 45.5116 97.8097 -69.942 139.189 20.746
28000000001407 981732884480 209.484 56.6301 43.2114 37.9901 56.6364 43.2178 38.0133 -750.994 90.034 146.175
28000000001413 980087865344 209.376 69.8428 5.1076 17.4772 69.8365 5.1007 17.4830 760.597 -983.258 -13.274
28000000001359 975811706880 209.055 99.0236 14.2342 92.8837 99.0167 14.2173 92.8698 823.697 -993.083 838.891
28000000001420 973212811264 208.878 64.0244 62.5136 92.1006 64.0260 62.5209 92.1076 -244.044 -127.794 118.667
28000000001392 965431197696 208.317 83.8316 17.3808 49.2139 83.8300 17.3801 49.2049 -435.114 1018.167 479.157
28000000001551 963567222784 208.193 23.8028 73.1482 71.9939 23.8089 73.1524 71.9930 -514.873 -84.655 -530.459
28000000000685 957926932480 207.784 43.0085 88.3379 93.7169 43.0185 88.3414 93.7140 374.592 325.897 -64.284
28000000001125 956306685952 207.660 11.4417 38.7562 63.2881 11.4369 38.7512 63.2767 613.105 -112.287 400.942
28000000001492 956135702528 207.651 63.3050 48.9635 28.6112 63.3031 48.9702 28.6129 -255.431 47.423 66.536
28000000001358 953125175296 207.427 78.9588 10.0028 97.7981 78.9585 9.9857 97.7862 -248.174 -62.791 92.431
28000000000856 950651912192 207.249 7.3261 62.8200 50.0287 7.3546 62.8473 49.9656 341.240 -591.549 -635.193
28000000001251 949750530048 207.187 5.1859 5.6738 52.5843 5.1683 5.6857 52.5489 -1112.186 -718.168 -21.896
28000000001211 949452275712 207.159 52.9527 6.5731 21.3800 52.9531 6.5714 21.3841 87.698 -1082.169 -195.255
28000000001428 948639301632 207.108 67.2127 72.7133 53.9713 67.2023 72.7224 53.9771 166.991 722.102 -169.310
28000000001508 944735191040 206.821 32.3192 24.3433 95.3675 32.3320 24.3317 95.3635 -362.394 848.976 785.074
28000000001437 943980609536 206.765 33.2621 9.9036 5.2204 33.2604 9.9042 5.2138 44.876 -543.675 296.893
28000000001534 941537951744 206.590 49.2262 79.4470 65.2663 49.2375 79.4486 65.2692 62.357 166.980 120.101
28000000001471 941286227968 206.569 56.2756 63.9317 84.2131 56.2743 63.9424 84.2067 98.738 413.878 67.571
28000000001307 938957930496 206.398 3.1283 52.2994 57.9656 3.1310 52.2999 57.9654 939.439 -10.732 -1397.717
28000000000646 937491759104 206.292 7.6163 57.0787 50.3556 7.5827 56.9883 50.3176 -3891.546 1145.628 717.572
28000000001532 934328926208 206.058 67.6394 95.6579 24.0905 67.6365 95.6509 24.0955 205.997 -256.952 504.642
28000000001616 932694917120 205.945 46.3438 64.6054 73.5803 46.3523 64.6056 73.5761 -342.654 -516.747 -2.866
28000000001236 931254894592 205.832 21.5983 25.7521 72.7447 21.5970 25.7598 72.7539 -303.256 1014.923 -1213.408
28000000001337 929823588352 205.724 25.1241 90.6126 64.5599 25.1108 90.6078 64.5728 -236.197 125.627 -12.190
28000000001497 927790006272 205.579 93.3442 29.6562 49.5529 93.3453 29.6451 49.5459 663.170 448.289 -51.878
28000000001145 925410263040 205.399 85.3972 6.1613 31.1383 85.3863 6.1663 31.1357 -1135.483 61.308 937.835
28000000000948 921216614400 205.088 97.4913 89.6691 71.6930 97.4730 89.7012 71.7216 30.145 43.303 -1.781
28000000001611 921208356864 205.090 84.3943 58.6979 51.2198 84.3928 58.6958 51.2317 101.665 -8.629 -21.428
28000000001402 920693637120 205.047 82.2733 69.9970 53.2760 82.2603 69.9963 53.2791 680.540 -906.171 11.989
28000000001405 919237951488 204.948 71.6241 58.4955 70.9810 71.6298 58.5182 70.9763 195.268 656.501 -442.151
28000000001319 919183032320 204.936 47.9844 98.9635 10.4878 47.9983 98.9463 10.4926 -399.635 -242.229 -583.671
28000000000857 918122987520 204.857 76.8420 24.7089 69.0677 76.7792 24.7142 69.0138 -164.168 -3898.083 -239.187
28000000001682 915475922944 204.670 61.7765 44.2164 22.1536 61.7717 44.2184 22.1501 -485.378 -103.453 -238.047
28000000001342 914510905344 204.591 21.2247 6.4289 29.8778 21.2215 6.4365 29.8709 498.538 -240.113 -213.669
28000000001456 913484021760 204.514 48.3741 35.5663 15.7709 48.3647 35.5628 15.7621 191.615 -235.838 -2.505
28000000001640 912967860224 204.468 43.0657 48.9166 97.9733 43.0593 48.9276 97.9840 102.373 -80.023 231.921
28000000001339 912536371200 204.444 31.1825 71.6504 60.4174 31.1727 71.6497 60.4158 -152.420 363.447 -39.660
28000000001581 909386514432 204.208 10.0618 49.8520 20.1004 10.0424 49.8512 20.0974 45.271 -163.421 -440.692
28000000001403 904865710080 203.872 42.6719 2.6243 39.6064 42.6907 2.6103 39.6064 -973.183 -501.281 -785.993
28000000001656 904455061504 203.836 22.4826 69.9329 12.8245 22.4813 69.9368 12.8272 150.805 166.826 78.057
28000000001274 902103171072 203.660 64.1958 37.0913 20.4522 64.2117 37.0700 20.4390 -452.522 -84.331 -201.758
28000000001470 901977800704 203.658 41.6472 66.3155 1.6044 41.6484 66.2915 1.6079 -195.730 -420.386 -2427.904
28000000001751 901206900736 203.593 66.1610 29.3060 23.2864 66.1584 29.3040 23.2823 72.215 -47.914 -32.982
28000000001635 900832952320 203.572 3.1894 54.6009 32.9338 3.1887 54.5987 32.9380 577.774 15.290 -52.366
28000000001078 899580755968 203.473 21.5493 94.3356 60.8444 21.5251 94.3356 60.8517 875.324 -706.413 426.933
28000000001545 890088980480 202.744 50.9253 86.3024 50.3094 50.9286 86.3129 50.3098 287.767 897.378 241.028
28000000001747 889907118080 202.740 13.5414 95.4251 60.2361 13.5611 95.4047 60.2458 82.637 -691.385 -1140.718
28000000001249 889045385216 202.676 78.9895 10.1969 94.0236 78.9849 10.1853 94.0371 -95.588 132.399 120.713
28000000001479 886102228992 202.447 14.1227 22.5480 41.6451 14.1260 22.5452 41.6558 -119.538 10.722 -13.134
28000000001165 879874867200 201.973 37.5044 84.5820 73.6004 37.4854 84.5773 73.5535 -236.227 221.177 76.125
28000000001529 878198194176 201.841 89.3532 57.2821 20.4188 89.3478 57.2742 20.4258 -539.115 405.560 914.918
28000000001618 876306628608 201.699 62.9315 51.3259 61.0655 62.9322 51.3351 61.0596 -80.594 97.600 444.365
28000000001057 875234394112 201.620 10.6993 28.2883 56.7497 10.6886 28.2875 56.7424 208.210 -287.228 458.421
28000000001034 873751773184 201.507 29.0621 91.5075 39.0256 29.0628 91.4863 39.0359 231.295 308.683 -139.453
28000000001489 872875622400 201.439 91.1557 56.2479 37.0796 91.1619 56.2536 37.0821 566.316 173.217 -294.218
28000000001728 868741808128 201.111 6.0940 54.5484 98.5231 6.0916 54.5472 98.5226 9.111 452.664 80.143
28000000001415 866211069952 200.917 87.6294 12.5374 27.3116 87.6307 12.5584 27.3151 -131.967 131.298 -150.283
28000000001365 864943407104 200.826 18.3216 32.9103 72.5256 18.3388 32.9127 72.5168 83.779 -7.895 92.313
28000000001615 862155767808 200.612 7.5724 20.2588 80.0232 7.5660 20.2647 80.0169 56.973 67.443 88.708
28000000000987 861267230720 200.537 42.7336 46.9747 97.0443 42.7224 46.9837 97.0065 136.269 -152.864 -82.329
28000000001550 860029386752 200.438 21.3245 14.4307 18.2498 21.3303 14.4245 18.2486 -310.709 601.073 1073.483
28000000001660 858368901120 200.320 95.2168 81.2152 54.5558 95.2219 81.2173 54.5470 -286.341 -112.052 -576.923
28000000001574 858144964608 200.298 81.6526 1.7391 46.7128 81.6421 1.7115 46.7092 -156.689 115.683 -257.322
28000000001623 857135316992 200.221 47.9272 10.2240 13.4278 47.9381 10.2171 13.4415 564.707 -782.781 -330.984
28000000001231 856721391616 200.185 98.1252 81.8153 42.9020 98.1263 81.8226 42.8670 -443.433 -302.593 369.496
28000000001663 856349081600 200.151 77.5447 10.6568 71.9408 77.5452 10.6573 71.9395 162.753 -467.912 -548.628
28000000001536 855354966016 200.081 80.2118 93.2207 14.3941 80.2161 93.2133 14.3952 -81.356 32.644 -49.026
28000000001701 854697443328 200.032 92.9895 80.3343 40.9369 92.9924 80.3342 40.9364 21.246 55.680 -172.372
28000000001283 854375202816 200.002 86.0387 82.4106 52.5046 86.0149 82.4176 52.4945 -212.443 -139.218 129.500
28000000000899 853881389056 199.964 78.2157 70.7993 66.6284 78.2016 70.8072 66.6607 -20.137 663.604 -205.936
28000000001557 852838055936 199.886 92.4257 74.3097 71.5540 92.4291 74.3133 71.5542 -34.596 835.536 -582.415
28000000001592 851797540864 199.803 64.8222 21.8903 1.7757 64.8245 21.8699 1.7729 -309.010 353.370 -16.189
28000000001540 851061768192 199.748 6.3694 34.0126 46.3827 6.3740 34.0288 46.3864 248.732 561.945 306.409
28000000001702 845169426432 199.285 46.2856 6.7070 57.2126 46.2852 6.7120 57.2134 -60.222 -114.034 -165.837
28000000000993 843756797952 199.169 49.1030 29.8984 98.8400 49.1103 29.9065 98.8465 552.349 -404.575 -930.770
28000000001480 843552522240 199.158 25.2707 72.7465 78.2077 25.2703 72.7186 78.2315 674.953 54.484 111.203
28000000001394 838024232960 198.722 74.0067 43.4895 32.7659 74.0227 43.4853 32.7680 -107.492 -924.843 -816.763
28000000001605 836304633856 198.578 76.4373 74.7958 50.9242 76.4378 74.7953 50.9237 488.221 -410.771 -615.800
28000000001412 835856629760 198.549 54.0419 28.2001 2.4561 54.0435 28.2033 2.4594 11.917 -117.822 213.943
28000000001486 834046197760 198.406 82.2295 4.6441 67.2182 82.2305 4.6549 67.2326 469.728 374.075 -839.304
28000000001441 833637646336 198.370 14.2401 81.3805 55.7096 14.2412 81.3856 55.7036 227.322 391.793 139.613
28000000001688 830264049664 198.101 12.8844 65.0317 36.5069 12.8868 65.0259 36.5146 566.801 100.982 344.040
28000000001564 829817094144 198.064 46.2756 93.7157 44.6893 46.2833 93.7232 44.6901 -33.719 39.733 -620.713
28000000001626 827395604480 197.872 8.8586 50.4114 25.9329 8.8606 50.4100 25.9389 -1239.608 709.962 -1522.484
28000000001102 825823002624 197.748 43.7194 5.9563 40.0696 43.7188 5.9514 40.0878 -224.202 340.896 90.047
28000000001552 819894026240 197.272 78.9426 69.2004 66.1714 78.9452 69.2054 66.1724 108.984 -941.146 -318.829
28000000001459 819590463488 197.256 2.6180 75.0782 42.1402 2.6171 75.0770 42.1338 276.392 -61.744 69.421
28000000001539 819098943488 197.211 77.7006 30.0085 44.3269 77.7028 30.0054 44.3349 50.454 -164.622 69.151
28000000001396 818428903424 197.159 93.9062 59.7942 76.2062 93.8906 59.7773 76.1956 -8.200 51.221 129.470
28000000001829 817331306496 197.070 15.1603 13.3807 61.8231 15.1586 13.3803 61.8193 -385.131 -99.003 -86.228
28000000001483 816196288512 196.979 99.5191 40.7537 79.0351 99.5254 40.7524 79.0313 -88.006 -200.788 307.461
28000000001843 812413550592 196.679 48.7984 37.9820 97.0457 48.8293 37.9783 97.0389 -173.532 -25.337 -94.428
28000000001810 811248582656 196.571 74.5873 70.8421 57.0627 74.5867 70.8406 57.0586 -228.241 -59.864 71.459
28000000001679 811233509376 196.577 69.0476 6.9791 70.6756 69.0599 6.9953 70.6823 -724.063 193.851 676.293
28000000001824 808589000704 196.368 52.4174 96.0559 52.8092 52.4171 96.0537 52.8167 629.739 -1276.367 565.812
28000000001852 808352743424 196.347 73.4654 31.0396 41.0700 73.4658 31.0416 41.0716 -121.641 172.840 11.079
28000000001606 804270178304 196.014 47.1451 31.3539 44.2101 47.1444 31.3606 44.2131 950.200 291.007 836.031
28000000001714 804174561280 196.003 57.0966 98.2796 60.9997 57.0911 98.2822 61.0008 56.307 240.627 -273.669
28000000001542 802830745600 195.904 1.8235 61.9078 52.9695 1.8206 61.9188 52.9774 1135.141 375.165 -109.808
28000000001687 802034679808 195.827 60.7504 6.9095 1.1966 60.7509 6.9127 1.1934 60.597 -434.618 4.758
28000000001769 801257422848 195.772 36.6266 78.6275 63.9294 36.6264 78.6326 63.9264 -295.738 143.468 112.098
28000000001512 800457490432 195.707 55.0281 11.6476 2.5707 55.0061 11.6532 2.5817 -204.873 255.730 83.105
28000000001584 795733917696 195.317 68.9750 65.4175 11.0765 68.9737 65.4147 11.0721 77.305 956.176 -826.281
28000000001463 795345747968 195.287 86.5627 96.3630 64.1291 86.5503 96.3842 64.1033 945.391 -291.993 -648.688
28000000001734 793505759232 195.131 80.2016 87.4299 84.5965 80.2052 87.4283 84.6024 -184.353 338.072 3.451
28000000001808 791717740544 194.990 10.5764 50.4076 96.9836 10.5875 50.4013 96.9764 -727.915 -128.600 -436.372
28000000001764 788299186176 194.707 81.8782 42.4859 86.4245 81.8867 42.4783 86.4235 318.800 -427.022 780.421
28000000001874 787831586816 194.675 87.9058 5.3831 54.2498 87.9014 5.3612 54.2642 897.082 96.920 12.542
28000000001804 787401342976 194.639 96.2036 56.2539 95.2826 96.2058 56.2515 95.2812 -554.143 -773.567 244.032
28000000001668 783951265792 194.344 28.8716 40.3935 96.3251 28.8790 40.3993 96.3246 117.113 300.435 -181.907
28000000001330 783620964352 194.326 75.3686 93.3383 99.8281 75.3747 93.3402 99.8341 -48.413 -417.792 -162.601
28000000001567 782297137152 194.216 24.0187 89.7280 77.3411 24.0361 89.7324 77.3391 -27.887 -412.993 -283.698
28000000001543 779053826048 193.942 85.9794 48.4888 28.4289 85.9790 48.5006 28.4302 136.401 -195.997 196.991
28000000001739 772920246272 193.437 18.7905 17.3157 79.2901 18.8005 17.3189 79.2675 -549.498 418.655 197.271
28000000001666 772390453248 193.392 21.4562 78.4416 47.0343 21.4569 78.4454 47.0438 -212.035 510.850 170.162
28000000001303 771878944768 193.347 65.1873 69.5376 95.7616 65.1586 69.5317 95.7497 -414.347 1221.559 -376.613
28000000001765 771390439424 193.307 7.8161 22.4397 57.1089 7.7988 22.4443 57.1016 3.296 -27.759 -27.014
28000000001920 769306198016 193.127 71.3556 78.8142 49.9956 71.3595 78.8144 49.9907 107.764 -71.680 57.314
28000000001787 767143837696 192.944 4.4508 6.5432 52.6487 4.4547 6.5404 52.6457 -41.358 69.637 38.372
28000000001915 765474177024 192.811 28.5817 66.2073 16.2603 28.5712 66.2111 16.2498 39.832 286.795 93.515
28000000001594 761246777344 192.461 54.8637 32.7875 57.0143 54.8597 32.7883 57.0094 -255.026 448.953 -262.296
28000000001460 760237719552 192.368 76.9863 23.9741 71.0759 76.9755 23.9616 71.0779 -8.865 -761.619 174.844
28000000001644 759987437568 192.355 70.2363 72.7866 29.9977 70.2027 72.7807 30.0008 293.283 1132.602 -475.704
28000000001391 757759868928 192.162 79.2557 6.7555 71.8885 79.2542 6.7612 71.8897 -163.468 -525.823 -450.854
28000000001627 756473069568 192.059 32.4235 41.7719 99.0882 32.3950 41.7830 99.0981 -49.441 -7.715 459.833
28000000001052 752975085568 191.755 64.4834 8.1329 9.4042 64.5074 8.1244 9.3828 2.134 -394.340 166.893
28000000002148 751761162240 191.649 77.5798 61.8722 43.6328 77.5792 61.8716 43.6344 1.324 -45.962 41.282
28000000001979 750741684224 191.565 73.6024 71.1791 32.8675 73.5975 71.1775 32.8653 11.862 -13.707 59.366
28000000001672 750244528128 191.527 99.0054 54.3671 92.7641 99.0012 54.3704 92.7752 262.507 -194.250 -11.091
28000000001026 749452591104 191.460 56.0098 85.4578 9.3397 56.0134 85.4356 9.3452 182.296 178.243 -89.001
28000000001493 746376658944 191.193 57.7640 47.4165 24.5331 57.7576 47.4269 24.5419 -204.886 -42.658 -191.827
28000000001779 743949074432 190.982 69.5277 49.2676 38.3592 69.5295 49.2675 38.3643 -375.812 723.220 -120.119
28000000000941 742605586432 190.872 25.0309 7.1985 3.1425 24.9804 7.2057 3.1446 -10.581 -307.879 509.491
28000000001585 740096737280 190.656 75.4460 65.2041 65.6317 75.4468 65.2078 65.6223 -21.289 -329.975 -6.885
28000000002050 739069657088 190.560 35.5331 86.5595 98.4146 35.5550 86.5842 98.4212 312.361 -458.319 -1412.579
28000000001782 738986557440 190.555 53.9349 57.4520 84.5177 53.9448 57.4552 84.5162 19.620 411.819 24.232
28000000002193 732483420160 190.002 92.9721 66.3920 42.0607 92.9701 66.3956 42.0523 -163.028 -150.255 140.284
28000000001781 731940454400 189.956 76.9977 54.2260 62.0005 76.9891 54.2204 62.0037 328.814 553.609 510.015
28000000001340 731888287744 189.948 73.0126 70.1705 61.7805 73.0339 70.1801 61.7986 -181.279 -423.370 -126.829
28000000001825 730980155392 189.868 49.5576 37.5045 96.2383 49.5596 37.5014 96.2349 -40.443 -41.240 118.200
28000000001940 727047929856 189.535 50.7670 48.5004 2.3710 50.7660 48.5004 2.3681 -129.309 -407.921 47.716
28000000001842 726192422912 189.457 71.2791 67.0107 41.7019 71.2754 67.0161 41.7120 -14.122 63.035 -38.863
