haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
18000000000000 4027320107008 207.299 11.7961 4.0195 1.3333 11.7892 4.0245 1.3338 7.674 -24.615 341.463
18000000000001 1766094667776 157.491 2.0239 10.9359 12.3900 2.0226 10.9338 12.3897 138.283 -62.281 -66.064
18000000000002 835246817280 122.705 3.2316 9.9901 2.2600 3.2341 9.9954 2.2556 156.194 239.070 -156.935
18000000000004 496635314176 103.182 2.9613 0.1699 11.4573 2.9657 0.1711 11.4573 33.558 -239.426 185.425
18000000000003 450781446144 99.903 1.5841 9.6938 12.2393 1.5950 9.6915 12.2376 11.494 48.438 80.074
18000000000005 399775694848 95.980 3.7674 5.0690 7.4969 3.7766 5.0635 7.4928 -16.309 64.774 188.230
18000000000008 390861160448 95.260 1.3788 9.3339 0.5183 1.3751 9.3457 0.5194 -351.863 -147.659 731.555
18000000000007 350239784960 91.841 10.2022 4.9227 4.1543 10.1865 4.9073 4.1528 133.648 -148.552 75.027
18000000000009 315872608256 88.732 1.5300 8.0604 10.4350 1.5331 8.0697 10.4295 109.397 29.585 -48.803
18000000000010 300419252224 87.265 3.5190 6.1816 8.0147 3.5321 6.1583 7.9965 207.530 -143.660 286.382
18000000000006 283474886656 85.592 3.7987 7.1070 7.1976 3.7908 7.0978 7.1871 29.383 -4.926 2.875
18000000000012 259157622784 83.072 10.0665 4.2507 5.7212 10.0586 4.2643 5.7090 -34.687 -97.362 -29.157
18000000000011 255011667968 82.624 3.8224 9.1370 6.3673 3.8255 9.1568 6.3732 -211.036 67.088 -184.568
18000000000015 215647584256 78.133 2.0675 5.7218 12.0870 2.0681 5.7370 12.0887 -50.732 22.669 38.206
18000000000013 195232595968 75.585 6.5900 10.1715 1.4321 6.5965 10.1677 1.4527 -40.334 -81.808 -23.306
18000000000014 187432566784 74.563 8.2490 8.2871 4.6625 8.2348 8.3003 4.6554 -15.712 -17.834 4.945
18000000000016 166492930048 71.679 9.5355 7.5397 4.8451 9.5209 7.5405 4.8361 -34.460 8.175 -41.929
18000000000017 150352920576 69.281 3.5430 6.6198 8.0507 3.5411 6.6066 8.0492 -289.028 -71.733 276.562
18000000000019 145739366400 68.566 3.9914 11.3377 11.5535 4.0011 11.3348 11.5509 -23.353 -39.171 15.827
18000000000021 127859564544 65.638 3.8617 0.9922 9.6606 3.8607 0.9921 9.6630 -6.371 8.015 15.145
18000000000018 125520527360 65.239 2.4196 2.1077 4.5205 2.4223 2.0890 4.5173 -106.898 -31.990 63.338
18000000000027 100609040384 60.599 3.4537 1.0813 9.6848 3.4543 1.0790 9.6835 0.289 -27.654 -11.141
18000000000022 96538066944 59.770 3.7936 10.1345 4.3561 3.7891 10.1367 4.3606 -22.517 11.025 -83.908
18000000000024 95244378112 59.501 6.6198 9.6889 2.2287 6.6160 9.6937 2.2311 -8.959 -18.607 15.879
18000000000026 94531198976 59.352 3.7313 10.8598 4.7375 3.7335 10.8649 4.7349 -14.765 -20.655 -37.357
