haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
28000000000120 9973043036160 453.698 62.0022 3.3245 63.1565 62.0487 3.4114 63.1715 -235.089 -407.795 -798.504
28000000000082 9913640157184 452.798 47.8073 80.3904 10.6836 47.7573 80.0826 10.5592 15063.984 -13346.082 22575.934
28000000000194 9879349624832 452.260 88.7046 73.2249 80.9418 88.6988 73.2280 80.9467 -282.849 25.638 -557.685
28000000000133 9867235426304 452.084 49.2059 15.1906 11.1104 49.2458 15.1613 11.0821 -479.968 -1087.544 -4180.295
28000000000171 9842289803264 451.703 59.4823 14.2175 23.1421 59.4504 14.2376 23.1497 551.915 124.393 -409.832
28000000000178 9820661874688 451.385 81.6734 84.8405 41.2261 81.6734 84.8522 41.2475 -17.504 837.184 219.817
28000000000165 9509266259968 446.549 79.8739 94.2626 45.4917 79.9086 94.2486 45.5002 -249.441 -807.071 -381.092
28000000000199 9506879700992 446.502 78.8202 47.3634 93.7582 78.8456 47.4117 93.7688 5214.761 -2884.789 -3400.955
28000000000146 9447334215680 445.581 36.7529 92.4478 42.3452 36.7090 92.4517 42.3514 1410.734 956.956 -2285.011
28000000000172 9357960937472 444.161 78.7694 90.6995 45.6538 78.7648 90.6818 45.6959 -681.983 3085.762 -132.202
28000000000150 9324872073216 443.643 17.4564 81.3758 60.3463 17.4464 81.4030 60.3464 4158.295 -1915.796 -2026.733
28000000000189 9317951471616 443.544 69.7324 37.8979 17.4652 69.7297 37.9101 17.4758 64.034 -1857.555 -105.097
28000000000162 9266031230976 442.715 69.0003 72.8799 36.6108 68.9741 72.8616 36.5913 1004.556 26.925 1440.536
28000000000176 9252628332544 442.501 83.2056 64.5433 72.8807 83.2184 64.5351 72.8589 -8.480 96.406 551.916
28000000000180 9188437655552 441.462 54.0751 23.9538 28.2245 54.0807 23.9640 28.2251 -338.427 297.194 270.622
28000000000168 9117390340096 440.326 73.2616 73.6380 75.8209 73.3515 73.7954 75.9004 -3651.228 8444.688 -9568.362
28000000000173 9024433029120 438.827 63.3774 6.0194 23.0649 63.4422 6.0620 23.0825 -1250.705 1167.289 2281.731
28000000000193 8990465458176 438.273 83.3855 44.8800 55.9749 83.3044 44.9269 56.0003 -852.938 -1818.035 -3649.567
28000000000174 8878547795968 436.453 14.0636 5.7967 6.3288 14.0641 5.8011 6.3314 111.915 219.366 156.072
28000000000203 8702555324416 433.542 83.6221 1.0589 58.1659 83.5828 1.0268 58.1436 1986.989 -998.718 -1675.787
28000000000213 8571472838656 431.372 80.0954 98.1950 41.1770 80.1000 98.1984 41.1796 1038.092 -1563.082 -459.331
28000000000140 8532505657344 430.710 55.7168 34.3930 30.1366 55.7138 34.4118 30.1214 2894.718 -887.649 920.741
28000000000208 8525492781056 430.603 79.3764 28.3731 55.4664 79.3659 28.3747 55.4728 749.459 19.118 1541.021
28000000000205 8433312989184 429.024 64.9925 48.1120 94.8038 65.0009 48.0954 94.8087 386.032 380.786 2437.232
28000000000200 8175740256256 424.622 15.8205 25.7111 63.7731 15.8258 25.7111 63.7659 -470.744 -93.548 603.050
28000000000216 8151390224384 424.202 19.6300 63.2798 14.7527 19.6264 63.2779 14.7541 -665.754 225.128 399.610
28000000000228 8117227094016 423.600 60.4335 62.8609 83.1845 60.4346 62.8615 83.1771 -130.020 -67.328 -237.638
28000000000183 8096178503680 423.229 72.6828 47.6905 36.6148 72.7741 47.6110 36.5774 622.350 -62.915 -2370.251
28000000000188 7949266190336 420.666 48.0219 37.8515 63.1129 48.0423 37.8420 63.1088 -1353.868 17.704 -749.905
28000000000222 7841210957824 418.742 98.7052 3.8329 4.0173 98.6973 3.8384 4.0263 465.039 -262.599 -866.822
28000000000190 7831153541120 418.569 85.5186 46.7935 57.4230 85.5196 46.8062 57.3950 24.585 -992.731 -43.367
28000000000242 7776850411520 417.589 32.6277 91.0869 66.6085 32.6104 91.0741 66.6124 692.955 -137.746 -595.261
28000000000118 7728173940736 416.715 66.9084 90.3565 36.0567 66.9824 90.3299 36.1146 200.489 596.910 -210.331
28000000000229 7714135605248 416.460 74.4858 29.7967 35.0233 74.4552 29.8076 35.0675 -2317.415 -828.686 -2318.868
28000000000214 7649554857984 415.313 68.6069 48.2454 57.2976 68.6315 48.2474 57.2717 -134.512 -220.787 -489.837
28000000000197 7588114595840 414.184 8.0434 38.8422 93.4200 7.9923 38.8343 93.4160 -480.162 1019.031 1466.308
28000000000253 7552582549504 413.538 23.7369 78.5960 51.8818 23.7345 78.5912 51.8903 -1142.693 -672.293 -253.514
28000000000227 7523828498432 413.028 76.6021 18.5576 31.7355 76.5980 18.5561 31.7342 783.040 -34.222 -2262.823
28000000000230 7434604642304 411.376 14.9939 82.4199 60.3291 14.9877 82.4313 60.3354 111.921 373.860 -297.746
28000000000215 7404572377088 410.812 6.4559 20.4239 66.2084 6.4933 20.4218 66.2072 992.825 -307.870 389.186
28000000000245 7397120147456 410.698 21.8766 26.8359 45.9516 21.8752 26.8289 45.9431 759.111 628.221 -71.931
28000000000257 7379884179456 410.367 85.2181 88.3194 22.3382 85.2255 88.3576 22.3049 1372.297 -1771.670 -629.802
28000000000244 7377636032512 410.326 59.6641 34.7587 61.7800 59.6619 34.7580 61.7979 -1504.172 -1636.627 -1337.103
28000000000236 7373801914368 410.262 52.3722 93.2237 27.4492 52.3948 93.2416 27.4632 -90.721 991.012 1441.230
28000000000191 7373478428672 410.250 60.1999 28.0275 23.2588 60.2464 27.9671 23.2784 -1361.328 404.828 2163.891
28000000000235 7362300608512 410.029 32.9268 94.4065 62.2091 32.9204 94.3898 62.2144 -54.313 312.891 -722.952
28000000000210 7360510164992 409.996 23.9969 68.3332 10.5205 23.9839 68.3384 10.5198 66.145 622.177 182.831
28000000000204 7330415509504 409.458 6.4781 55.3991 47.5977 6.4399 55.4152 47.5894 317.749 -1865.256 -3067.966
28000000000241 7300089118720 408.866 12.5950 61.1567 49.9144 12.6039 61.1453 49.9226 2423.804 134.222 -365.079
28000000000259 7295169200128 408.801 38.8759 75.4877 42.8793 38.8719 75.4849 42.8785 789.127 815.597 -28.941
28000000000212 7234627567616 407.649 83.3257 30.5666 71.6711 83.3151 30.5582 71.6504 -137.512 -257.809 335.925
28000000000218 7195871674368 406.933 72.9469 74.3458 77.8292 72.9238 74.3487 77.8113 3961.311 715.609 -3664.768
28000000000217 7194147291136 406.897 1.7650 78.0997 43.7329 1.7965 78.1507 43.7202 -4387.107 1173.501 -5069.881
28000000000220 7031127801856 403.798 47.4436 66.5962 46.8592 47.4702 66.5985 46.8633 -258.062 -1007.544 23.505
28000000000170 7017798828032 403.550 37.2916 95.4427 95.9140 37.2700 95.3928 95.8830 1294.782 -1682.531 -436.993
28000000000211 7012676534272 403.444 27.2956 67.6182 12.3835 27.2567 67.6021 12.3745 268.682 -445.912 209.326
28000000000209 6997710733312 403.152 91.5158 45.8928 66.8564 91.5161 45.8805 66.8552 -4634.042 -961.481 -3492.948
28000000000225 6986459512832 402.951 77.3779 40.7972 6.3466 77.3916 40.7766 6.3401 -73.634 -372.572 17.358
28000000000224 6964259586048 402.524 81.5064 3.8352 46.0496 81.5023 3.7956 46.0746 1900.047 -283.636 3763.462
28000000000192 6932423245824 401.897 4.6173 69.5915 47.2340 4.6304 69.5580 47.2356 1315.096 53.892 -17.734
28000000000153 6890523197440 401.094 19.6581 22.7151 67.3123 19.6256 22.7674 67.2923 58.031 168.364 1055.414
28000000000252 6855089717248 400.402 10.6029 87.7471 56.8956 10.5987 87.7485 56.8920 938.586 2397.105 -1740.147
28000000000271 6813338042368 399.589 22.4564 2.0218 75.8052 22.4688 2.0284 75.8022 527.610 348.306 159.205
28000000000255 6791812349952 399.153 10.3601 40.1452 0.2937 10.3669 40.1371 0.2906 -231.471 -257.012 -522.531
28000000000234 6751823331328 398.388 34.0661 93.5745 38.7283 34.0390 93.5871 38.7193 -526.349 19.693 -406.293
28000000000262 6730664116224 397.950 4.5753 78.9545 51.6251 4.5907 78.9340 51.6437 -1266.344 -1852.210 -146.747
28000000000131 6700834226176 397.380 96.8390 44.1454 59.6841 96.9091 44.2595 59.6923 2084.854 -756.878 -1241.261
28000000000288 6673507811328 396.823 79.6592 6.1302 35.8493 79.6562 6.1350 35.8471 -1597.185 -1115.266 181.789
