haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
24000000000000 12917886943232 434.469 16.1754 24.5942 18.0533 16.2304 24.6018 18.0561 -570.161 -259.966 -928.900
24000000000001 6442563665920 344.549 5.0869 13.9114 11.0691 5.0809 13.8953 11.0598 639.699 -362.200 -87.174
24000000000002 5015979163648 316.977 19.7313 13.1782 11.3333 19.7537 13.2157 11.3310 -563.160 1027.692 4038.866
24000000000005 4181261549568 298.317 23.2601 0.6460 15.6735 23.2678 0.6446 15.6752 -279.840 491.525 -237.855
24000000000003 4078950154240 295.857 12.0893 19.3916 16.8200 12.1449 19.4183 16.7796 -90.710 -74.663 197.325
24000000000004 3729421500416 287.154 12.5369 7.4974 4.9144 12.6121 7.4545 4.8016 -1343.983 -176.681 -162.526
24000000000009 3198312775680 272.818 23.0239 23.5753 16.1268 23.0108 23.5808 16.1373 356.639 -275.240 425.046
24000000000011 3139536683008 271.129 10.6629 17.3601 3.6277 10.6485 17.3725 3.6341 440.433 -42.281 532.881
24000000000010 3089871929344 269.692 11.5120 20.4604 10.4790 11.5066 20.4610 10.4445 -197.733 -1289.813 -40.295
24000000000006 2826341974016 261.801 6.2548 24.1591 10.8332 6.2501 24.2022 10.8216 336.468 -148.054 -215.354
24000000000008 2690546139136 257.546 23.9344 22.3678 19.4671 23.9103 22.3585 19.4713 -596.607 2046.525 -135.462
24000000000013 2675132858368 257.049 17.3060 4.0761 20.1461 17.3078 4.0756 20.1462 -747.081 672.521 -542.001
24000000000012 2608170532864 254.882 14.1852 11.0455 5.9892 14.1938 11.0385 6.0110 227.542 -193.059 -4.985
24000000000018 2531240968192 252.347 21.9280 24.5014 17.0181 21.9148 24.5021 17.0111 7.461 -403.791 186.994
24000000000015 2434361982976 249.085 9.1206 12.9461 2.7582 9.1401 12.9630 2.7542 67.315 -33.399 87.070
24000000000016 2430338334720 248.962 5.2603 14.6415 11.8916 5.2278 14.6198 11.8923 156.121 -587.908 -193.177
24000000000014 2396952199168 247.814 24.2351 22.5569 16.6390 24.2332 22.5516 16.6416 260.986 256.162 -329.617
24000000000019 2270855692288 243.391 13.6514 20.3161 15.4096 13.6690 20.3211 15.4044 -80.784 -214.839 -132.173
24000000000017 2078879252480 236.318 9.8476 2.8309 13.5577 9.8983 2.7710 13.5432 3275.138 2521.997 2774.252
24000000000025 2028982370304 234.414 10.3967 15.2950 5.1113 10.3975 15.2889 5.1036 578.411 -46.273 66.946
24000000000020 1932579045376 230.650 7.3085 9.9441 8.1183 7.3262 9.9527 8.1120 86.044 -379.063 -30.875
24000000000023 1888121651200 228.864 7.5437 19.5481 19.9159 7.5464 19.5306 19.9324 -557.776 -303.330 -436.731
24000000000021 1803453726720 225.389 8.9050 10.2418 4.7944 8.9040 10.2477 4.8060 1166.229 -100.803 -1182.459
24000000000024 1703385366528 221.139 18.6522 1.9268 17.9124 18.6683 1.9075 17.8939 512.709 -40.772 -154.640
24000000000022 1678925758464 220.071 22.1532 3.9668 15.5623 22.1540 3.9567 15.5795 1745.407 520.532 -620.116
24000000000007 1650927992832 218.843 21.4424 21.0008 15.8263 21.4232 20.9777 15.8092 -57.621 155.349 -573.190
24000000000028 1440931250176 209.145 6.8574 23.4300 12.7259 6.8646 23.4532 12.7359 -131.455 -171.998 148.609
24000000000029 1363812286464 205.345 14.6274 11.3797 7.9269 14.6082 11.3858 7.9134 364.302 -55.571 -430.811
24000000000030 1262231224320 200.107 20.7589 3.8704 16.1880 20.7565 3.8789 16.1927 -326.184 269.887 443.411
24000000000031 1240724668416 198.971 8.6381 12.5643 2.0380 8.6415 12.5598 2.0362 -197.690 859.076 -20.538
24000000000033 1165844021248 194.883 10.7600 17.2584 5.7685 10.7676 17.2643 5.7654 201.026 -373.601 1369.196
24000000000027 1143453384704 193.626 14.5574 13.5880 0.0867 14.5543 13.5839 0.0925 1051.075 -63.543 88.959
24000000000036 1086752686080 190.375 13.0717 15.3493 17.8728 13.0810 15.3417 17.8619 262.022 139.531 -10.767
24000000000034 1065051619328 189.093 23.1034 3.8220 15.0780 23.0868 3.8431 15.0713 -35.437 -260.039 -815.925
24000000000038 1059369517056 188.766 21.3139 5.6490 14.6261 21.3102 5.6505 14.6266 -60.393 -136.445 -124.630
24000000000035 1054791958528 188.489 22.8222 15.9789 13.2314 22.8199 15.9820 13.2275 -13.621 -299.498 264.624
24000000000037 973501300736 183.522 13.6471 10.6951 7.6054 13.6565 10.7091 7.5787 -54.335 897.351 659.031
24000000000032 965195923456 182.993 5.2182 22.0705 12.6988 5.2282 22.1030 12.6788 -236.655 -57.445 -90.552
24000000000041 876358598656 177.192 20.0717 0.6002 17.1823 20.0754 0.5948 17.1835 -266.803 499.492 -695.816
24000000000044 871583449088 176.870 20.8649 16.5133 18.8712 20.8648 16.5077 18.8721 -445.705 288.316 378.775
24000000000039 827462189056 173.836 10.5417 19.7594 7.0134 10.5567 19.7497 7.0018 -250.819 -148.731 -452.590
24000000000047 806271975424 172.340 16.7321 9.4794 23.1461 16.7358 9.4792 23.1399 -21.162 -342.389 343.946
24000000000046 797559816192 171.722 1.4340 17.5452 4.1667 1.4449 17.5358 4.1748 290.233 -76.930 -79.787
24000000000040 764234825728 169.288 15.8344 8.4228 0.3923 15.7878 8.4010 0.4250 1204.472 112.591 1248.654
24000000000048 746018308096 167.935 16.2228 12.3603 9.5723 16.2159 12.3424 9.5759 -128.124 213.373 -738.910
24000000000049 738464759808 167.366 1.6894 8.5671 14.6037 1.6846 8.5689 14.5994 -79.561 -60.868 -47.574
24000000000051 723884113920 166.261 9.0030 21.7425 12.7419 9.0172 21.7559 12.7405 103.605 583.565 106.398
24000000000042 712182988800 165.363 12.9799 7.1687 10.2846 12.9652 7.1392 10.2880 405.289 -147.998 801.229
24000000000026 699347435520 164.360 5.1794 21.6429 13.5058 5.1388 21.6126 13.5434 -56.439 173.106 107.688
24000000000050 666638286848 161.753 21.3081 18.4232 17.9887 21.3307 18.4254 17.9979 188.964 -93.597 -375.422
24000000000053 661710503936 161.354 9.3190 19.1805 18.9416 9.3222 19.1870 18.9364 85.963 49.235 10.167
24000000000043 637219438592 159.338 3.9002 21.0255 14.0744 3.8822 21.0284 14.0612 208.006 4.955 4.494
24000000000056 627266420736 158.503 1.8357 15.5996 8.2588 1.8345 15.5894 8.2478 140.556 55.158 -71.020
24000000000059 625252696064 158.342 6.2066 2.4766 13.7402 6.2057 2.4801 13.7409 74.596 -290.914 -250.770
24000000000055 620314624000 157.918 18.4648 10.8036 19.1466 18.4572 10.7972 19.1428 401.789 396.658 935.771
24000000000052 601477414912 156.308 16.0506 8.5663 24.0067 16.0648 8.5627 24.0003 -110.105 709.213 263.814
24000000000045 601050054656 156.268 7.1764 1.4070 13.4660 7.1763 1.4170 13.4736 707.205 -466.035 -49.505
24000000000063 600941264896 156.254 12.8713 20.9861 10.6028 12.8695 20.9850 10.6064 14.255 1.107 -1.172
24000000000054 586659004416 155.009 18.3347 20.4507 15.0550 18.3384 20.4428 15.0602 -297.967 118.552 85.744
24000000000057 561530273792 152.761 13.1682 11.5270 14.9600 13.1620 11.5253 14.9644 15.198 -103.761 54.114
24000100000001 524640452608 149.347 11.5259 3.9495 9.4507 11.5378 3.9617 9.4394 115.570 -77.358 11.718
24000000000062 511544655872 148.092 3.4742 13.6910 10.9847 3.4785 13.6897 10.9837 415.443 482.399 -419.906
24000100000004 506914701312 147.642 9.9954 16.8355 0.1062 9.9953 16.8403 0.1027 264.223 49.431 48.649
24000000000064 493274202112 146.310 14.3666 17.1321 18.7112 14.3660 17.1276 18.6977 -171.566 -222.363 55.521
24000100000000 486886146048 145.673 8.9770 12.1062 2.9806 8.9808 12.1000 2.9877 532.354 -378.438 134.910
24000100000009 486758187008 145.653 16.6608 21.1100 14.4803 16.6553 21.1158 14.4832 -26.862 -18.408 -76.380
24000100000002 484557062144 145.441 7.3276 23.3745 9.8524 7.3277 23.3766 9.8459 -321.433 249.889 -317.502
24000100000011 479378767872 144.922 19.7585 3.2002 16.9097 19.7602 3.1982 16.9127 99.104 -453.494 -85.194
24000100000007 462606467072 143.212 21.4585 10.9802 22.1151 21.4585 10.9845 22.1103 168.039 -53.314 -563.069
24000000000060 461040779264 143.044 6.8688 0.8956 13.7784 6.8922 0.8738 13.7587 -486.531 -284.294 -265.813
24000100000010 443551514624 141.214 5.9143 11.9432 9.6874 5.9147 11.9400 9.6849 -349.972 -200.959 -325.157
24000100000019 436830109696 140.494 20.7399 19.6082 17.1647 20.7418 19.6030 17.1715 -76.503 99.589 162.071
24000100000014 434261884928 140.220 5.4491 12.9520 10.1662 5.4561 12.9490 10.1643 210.617 175.472 59.219
24000100000008 427748360192 139.517 14.4513 13.1268 11.6272 14.4607 13.1327 11.6387 -85.409 -91.912 -67.943
