haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
25000000000000 14142581768192 464.284 16.2537 24.5266 17.9904 16.3188 24.5647 17.9947 226.508 -937.258 -1433.193
25000000000001 6737306320896 362.615 5.0454 13.8828 11.0986 5.0842 13.9644 11.1659 -229.051 -718.678 365.091
25000000000002 5228989513728 333.241 19.7468 13.3459 11.3806 19.7213 13.2651 11.3880 356.184 -35.838 2987.214
25000000000008 4271216787456 311.503 23.1821 0.5219 15.7543 23.1872 0.5206 15.7630 -203.740 511.540 -218.929
25000000000005 4115444531200 307.678 12.1479 19.4444 16.7477 12.1819 19.4645 16.7234 -120.628 147.905 246.351
25000000000007 3772603695104 298.879 6.3166 24.1969 10.9547 6.3142 24.2564 10.9248 -727.246 -318.194 -398.125
25000000000004 3714711552000 297.334 12.6433 7.5555 4.8818 12.6467 7.5216 4.8416 -227.217 1070.051 -652.761
25000000000009 3585229193216 293.849 23.9087 22.3699 19.1003 23.8753 22.3507 19.1372 -975.179 1631.113 -147.923
25000000000010 3443268517888 289.925 23.0328 23.5962 16.3164 23.0131 23.6064 16.3324 525.163 -438.506 460.740
25000000000011 3186578948096 282.521 10.6688 17.2890 3.6679 10.6490 17.2879 3.6965 118.695 346.808 -8.454
25000000000012 2982090375168 276.347 11.4957 20.4526 10.5269 11.5053 20.4418 10.5051 -146.274 -175.535 -349.301
25000000000013 2803553796096 270.709 14.1137 11.0568 6.1253 14.1155 11.0446 6.1373 311.156 -293.467 47.164
25000000000014 2765325598720 269.485 17.3175 3.9554 20.0058 17.3150 3.9555 20.0095 -848.878 872.218 -537.692
25000000000003 2574889779200 263.154 9.1283 12.9319 2.8176 9.1250 12.9304 2.8035 35.342 31.104 45.037
25000000000016 2441689169920 258.530 24.1206 22.6573 16.6338 24.1092 22.6509 16.6319 317.093 211.858 -490.270
25000000000017 2379401658368 256.314 21.9074 24.4282 16.8752 21.9020 24.4218 16.8485 14.135 -163.316 10.122
25000000000015 2366221844480 255.845 9.8469 2.7248 13.4915 9.8823 2.7064 13.4556 1130.766 899.423 893.008
25000000000018 2276477632512 252.568 13.6360 20.3437 15.4803 13.6518 20.3464 15.4752 -7.806 40.225 -5.278
25000000000024 2081798881280 245.155 10.4303 15.3293 5.1503 10.4286 15.3168 5.1352 642.151 -87.288 108.975
