haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
11000000000000 637646929920 58.917 11.5784 3.4833 1.0931 11.6149 3.4426 1.0442 -591.093 170.486 -496.305
11000000000002 268706725888 44.173 3.5876 10.2976 2.3804 3.5919 10.2946 2.3802 -187.735 55.407 -288.795
11000000000001 193995096064 39.626 12.0145 4.0388 1.5364 11.9940 4.0268 1.5403 50.801 -20.178 29.198
11000000000003 185835257856 39.063 3.6235 0.6702 11.6135 3.6302 0.6561 11.6062 6.705 -88.964 -126.263
11000000000006 151735074816 36.510 2.3032 11.8976 12.1296 2.3191 11.9049 12.1051 159.270 -450.801 20.306
11000000000009 122728710144 34.017 9.8901 4.9858 4.6819 9.8756 4.9917 4.7098 70.339 -45.983 64.190
11000000000005 121298001920 33.884 1.2629 9.3207 12.0093 1.2686 9.3088 12.0002 -67.484 -33.216 -17.130
11000000000007 119338827776 33.702 10.9384 4.3328 2.6749 10.9406 4.3232 2.6720 -34.895 -49.752 19.838
11000000000008 111780356096 32.976 2.2149 11.2666 12.4878 2.2043 11.2626 0.0013 9.524 22.680 24.288
11000000000010 100576436224 31.834 12.4963 3.8163 0.7164 0.0005 3.8019 0.7235 123.958 21.062 12.549
11000000000011 96460914688 31.393 1.8662 11.4334 0.0263 1.8691 11.4164 0.0315 -4.390 54.623 -22.862
11000000000004 93441843200 31.064 10.5948 4.4868 1.3157 10.5936 4.4818 1.3152 47.279 4.001 45.836
11000000000013 85276286976 30.130 8.2028 8.2508 4.6362 8.2079 8.2547 4.6382 9.167 11.388 -9.785
11000000000012 84258930688 30.011 3.8641 7.2587 6.8044 3.8625 7.2591 6.7976 0.729 25.467 11.376
11000000000020 65364557824 27.575 11.3068 4.3442 1.6593 11.3077 4.3387 1.6610 -7.462 -2.670 -79.575
11000000000019 58149924864 26.520 4.5030 1.0635 9.3524 4.5018 1.0658 9.3589 4.014 8.948 -9.447
11000000000015 55566602240 26.121 0.2273 9.3560 0.8465 0.2214 9.3459 0.8461 -56.624 10.507 -94.188
11000000000025 44006875136 24.167 3.4746 5.2333 8.2837 3.4744 5.2341 8.2827 -2.038 8.623 -6.494
11000000000032 38756843520 23.165 4.1208 9.4417 6.7652 4.1194 9.4395 6.7582 -9.157 -5.148 1.105
11000000000038 37964034048 23.006 7.0042 10.5914 1.4475 7.0057 10.5907 1.4519 -15.726 18.955 11.847
