haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
27000000000000 14789433622528 500.857 16.4499 24.4933 17.7690 16.4610 24.5129 17.8105 1283.676 -489.168 -515.001
27000000000001 9507715416064 432.260 5.1142 14.0571 11.2703 5.1536 14.0875 11.2464 -3878.297 2500.031 -2611.574
27000000000005 5579252695040 361.899 9.1603 12.8683 2.8756 9.1791 12.8883 2.8847 3093.542 -2712.333 666.588
27000000000006 4594766184448 339.225 6.4449 24.2201 11.1701 6.4412 24.2142 11.1910 -165.192 -327.014 -241.108
27000000000007 4526718320640 337.535 21.0711 21.2728 15.9691 21.0826 21.2539 15.9302 -367.639 -6920.535 2000.477
27000000000003 4522742120448 337.422 19.6114 13.3361 11.5067 19.6058 13.3297 11.4924 -84.066 -153.518 1027.673
27000000000010 4375625334784 333.722 23.0058 0.2478 15.9442 23.0079 0.2478 15.9495 -108.793 623.852 -64.450
27000000000004 4296847917056 331.720 23.7992 22.2771 18.5863 23.8037 22.3070 18.5694 -1382.822 1476.650 1297.853
27000000000009 3944739504128 322.387 12.2777 19.5770 16.5928 12.2804 19.5768 16.5897 -135.966 194.748 67.601
27000000000011 3726430699520 316.346 10.6613 17.1429 3.8171 10.6436 17.1426 3.8215 133.888 -398.214 -165.692
27000000000002 3634650939392 313.719 23.0066 23.6733 16.6776 23.0032 23.6437 16.6626 845.786 -437.729 462.924
27000000000008 3126671441920 298.354 12.7441 7.6842 4.9506 12.7012 7.6821 4.9617 -687.934 -802.640 380.725
27000000000012 3105747632128 297.699 11.4994 20.4079 10.6334 11.4895 20.3938 10.6207 -133.560 -547.208 -42.184
27000000000016 3069775446016 296.552 17.3417 3.7154 19.7270 17.3492 3.7173 19.7312 -1228.245 1101.367 -688.968
27000000000018 2873941557248 290.088 13.9564 11.0478 6.4250 13.9547 11.0482 6.3976 13.018 -78.205 81.155
27000000000020 2723958226944 284.959 13.6010 20.3868 15.6052 13.5954 20.3844 15.6116 92.608 51.437 -134.294
27000000000021 2513626464256 277.423 21.9424 24.2394 16.5531 21.9418 24.2327 16.5487 -40.148 -116.086 -32.756
27000000000017 2160851550208 263.800 9.8599 2.6245 13.2628 9.8713 2.6449 13.2654 243.915 838.028 -250.600
27000000000015 2135179395072 262.738 7.5027 10.2762 8.1609 7.5187 10.2692 8.1687 -35.783 170.330 32.832
27000000000022 2120424488960 262.128 10.4765 15.3745 5.1841 10.4719 15.3661 5.1745 667.685 -177.452 122.046
27000000000023 1889123172352 252.236 9.1613 10.5827 5.1284 9.1592 10.5810 5.1257 1207.348 -168.563 -1471.854
27000000000019 1856945782784 250.797 7.7383 19.6521 19.6280 7.7153 19.6468 19.6193 -436.246 486.321 152.453
27000000000024 1801749790720 248.293 18.4888 1.4032 17.6430 18.4892 1.4093 17.6438 261.327 -350.302 -184.793
27000000000014 1772633063424 246.941 22.1359 3.6682 15.7415 22.1582 3.6568 15.6966 1829.185 985.260 -403.234
27000000000026 1764996808704 246.576 14.4061 13.6594 0.0826 14.4202 13.6346 0.0659 1289.958 94.959 640.576
27000000000025 1505686323200 233.866 7.1677 0.9797 13.3210 7.1771 0.9763 13.3252 171.698 491.964 920.879
27000000000013 1443564486656 230.607 5.4337 22.2701 13.1455 5.4265 22.2183 13.1517 1165.189 -532.155 -326.117
27000000000030 1405431578624 228.558 20.8413 3.3686 15.9997 20.8420 3.3742 16.0059 -340.169 447.093 530.030
27000000000028 1399470817280 228.228 14.3953 11.3633 7.8587 14.3913 11.3595 7.8531 342.255 -35.876 -298.561
27000000000033 1314279522304 223.500 10.6304 17.1048 5.6894 10.6293 17.1059 5.6814 478.300 82.325 1606.815
27000000000029 1247428739072 219.648 6.6853 23.2824 12.6309 6.6805 23.2838 12.6305 1.284 -125.259 23.965
27000000000035 1160104116224 214.395 21.4307 5.4060 15.0530 21.4221 5.4044 15.0542 34.371 -99.152 -66.815
27000000000027 1126331580416 212.293 22.6401 16.1139 13.2513 22.6305 16.1085 13.2564 140.889 -562.054 211.291
27000000000036 1081236324352 209.416 13.1354 15.6923 17.7648 13.1362 15.6868 17.7619 269.500 139.638 112.970
27000000000034 939465965568 199.836 13.9718 10.9753 7.4573 13.9572 10.9509 7.4920 345.776 1263.760 1161.426
27000000000041 934862389248 199.509 19.9794 0.3230 16.9075 19.9798 0.3254 16.9079 -372.889 631.869 -825.974
27000000000039 932479041536 199.339 10.6019 19.4580 7.3276 10.5929 19.4579 7.3188 -310.281 41.784 -577.454
27000000000038 922374373376 198.613 20.8107 16.7921 18.5593 20.8072 16.7986 18.5609 -251.489 348.162 534.830
27000000000042 917822046208 198.291 18.4451 10.9948 19.0044 18.4362 10.9898 19.0113 687.534 388.904 614.998
27000000000040 896294649856 196.722 1.4650 17.5888 4.2968 1.4724 17.5778 4.3088 417.063 113.847 157.095
27000000000032 892321529856 196.442 15.9501 12.2139 9.7865 15.9353 12.2212 9.7693 165.042 354.933 -1100.968
27000000000044 832097746944 191.915 12.8517 7.1787 10.3072 12.8345 7.1765 10.3185 286.071 18.311 746.165
27000000000043 797060104192 189.186 16.5258 9.3349 23.1652 16.5146 9.3329 23.1659 191.101 -302.244 392.368
27000000000045 792380112896 188.811 1.5733 8.5166 14.3957 1.5788 8.5134 14.3940 -158.618 -229.237 -139.309
27000000000037 714124886016 182.380 15.7360 8.5513 0.3331 15.7271 8.5425 0.3605 1552.802 97.270 358.109
27000000000050 701189193728 181.277 8.9239 21.7114 12.7587 8.9352 21.7058 12.7529 139.131 725.750 234.365
27000000000031 676259561472 179.094 4.0728 21.3684 14.1381 4.0265 21.3605 14.1558 449.853 -139.231 395.449
27000000000053 675592208384 179.042 2.0755 15.5761 8.5667 2.0767 15.5758 8.5619 107.322 -62.220 -133.327
27000000000055 660336017408 177.686 6.4483 2.1064 13.4740 6.4493 2.1035 13.4743 114.905 -241.685 -368.177
27000000000054 644617601024 176.263 9.3970 19.4933 18.7932 9.3985 19.4944 18.7896 9.523 64.298 -25.331
27000000000056 644132765696 176.210 12.3523 20.7544 10.8191 12.3477 20.7530 10.8171 7.865 9.017 10.376
27000000000048 635788328960 175.451 18.5160 20.6783 15.2414 18.5179 20.6845 15.2475 -156.289 -22.843 86.581
27000000000049 618631069696 173.855 15.9257 8.6439 24.0471 15.9153 8.6529 24.0329 254.892 571.391 311.328
27000000000046 613828919296 173.412 13.2130 11.7021 14.7558 13.2164 11.6923 14.7479 -338.373 -163.557 43.892
27000000000051 597872017408 171.893 21.2682 18.7601 17.6578 21.2735 18.7594 17.6553 224.981 -34.735 -292.076
27000000000047 563954253824 168.582 16.6432 21.0213 14.9432 16.6425 21.0290 14.9452 34.901 -20.453 -32.699
27000000000058 548121346048 166.986 6.0477 12.4087 9.8219 6.0364 12.4188 9.8289 -436.050 -131.770 -789.756
27000100000000 519535132672 164.024 14.1206 17.3002 18.4670 14.1374 17.2981 18.4642 -4.411 -174.901 -62.622
27000000000057 513825669120 163.424 7.0623 23.4258 10.4998 7.0644 23.4204 10.4929 -313.870 231.629 -315.705
27000100000004 498394431488 161.775 19.8223 2.6666 16.6800 19.8237 2.6646 16.6799 49.261 -496.783 -167.446
27000000000059 498217123840 161.755 10.3699 3.8654 12.4741 10.3741 3.8665 12.4727 -227.580 165.915 135.450
27000100000002 491054923776 160.975 21.2286 11.1014 21.8716 21.2344 11.0942 21.8754 156.385 24.409 -634.632
27000100000003 487223394304 160.550 10.2223 16.9415 0.2049 10.2201 16.9452 0.2066 250.037 101.076 -8.212
27000100000012 453341118464 156.750 11.4432 4.1189 9.7497 11.4465 4.1209 9.7492 -15.666 5.920 -24.998
27000100000005 444655927296 155.737 5.4589 13.5132 10.5701 5.4566 13.5064 10.5667 231.167 299.631 -94.270
27000100000010 444095266816 155.673 14.5881 13.1794 11.4744 14.5966 13.1834 11.4647 135.956 -163.024 -198.264
27000100000015 436380041216 154.765 6.7421 3.3263 13.5832 6.7466 3.3283 13.5822 41.734 -118.249 -240.785
27000100000014 436338655232 154.759 20.0116 19.7909 15.1568 20.0108 19.7863 15.1556 -437.816 -165.353 -345.044
27000100000011 427582062592 153.711 13.2690 5.9923 2.7964 13.2809 5.9934 2.7915 -46.279 -54.772 108.203
27000100000009 427542544384 153.709 19.7001 15.7680 12.4677 19.6939 15.7750 12.4622 -238.240 260.505 320.114
27000100000007 420238393344 152.833 11.9784 5.6055 11.3266 11.9765 5.6115 11.3273 -4.698 -6.548 31.065
