haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
21000000000000 11187397853184 357.224 16.0664 24.8506 18.2968 16.0779 24.8611 18.2697 936.329 -1000.305 -658.859
21000000000003 3989639004160 253.320 23.5226 1.0290 15.3946 23.5070 0.9929 15.4311 55.811 702.213 67.391
21000000000005 3347597754368 238.936 22.9832 23.5476 15.5622 22.9779 23.5120 15.5371 249.070 -377.199 705.385
21000000000004 3273949184000 237.169 12.0555 19.2577 16.9489 12.0482 19.2543 16.9487 217.331 -458.736 464.786
21000000000002 3142960545792 233.967 5.0598 13.7077 10.6771 5.0675 13.7158 10.7277 793.850 -988.591 264.927
21000000000008 2872652333056 227.054 5.9639 24.1537 10.4225 5.9720 24.1456 10.4222 -68.902 -40.939 -363.136
21000000000007 2514498879488 217.192 17.2892 4.4165 20.5759 17.2916 4.4298 20.5817 -514.014 -247.593 -739.959
21000000000011 2370861268992 212.982 14.4315 11.0018 5.6510 14.4261 10.9948 5.6633 267.728 -96.875 -194.263
21000000000009 2369952940032 212.954 10.7315 17.6424 3.4841 10.7295 17.6468 3.4941 129.001 -117.199 -151.159
21000000000012 2201457000448 207.784 24.5659 22.2869 16.6898 24.5655 22.2839 16.6887 107.026 196.986 -109.516
21000000000010 2190805172224 207.445 9.1383 12.9697 2.4892 9.1382 12.9495 2.4926 55.873 180.702 -72.840
21000000000016 2117208375296 205.093 13.7222 20.2292 15.1704 13.7236 20.2302 15.1717 272.068 -70.065 -242.575
21000000000017 2057950199808 203.159 7.1441 9.5703 8.1241 7.1635 9.6056 8.0837 -459.184 611.586 408.752
21000000000001 1881201442816 197.175 19.6843 13.1673 11.0617 19.6115 13.1454 11.0485 -94.547 2414.771 669.485
21000000000014 1866509844480 196.650 22.0197 24.7674 17.5406 22.0393 24.7603 17.5674 -216.546 -166.879 -8.306
21000000000023 1828774215680 195.316 23.7676 22.3288 20.5727 23.7744 22.3321 20.5797 265.892 -194.995 -15.778
21000000000015 1771714641920 193.268 11.4242 20.5355 10.1886 11.4325 20.5465 10.2363 117.316 -543.423 28.919
21000000000018 1768269152256 193.142 10.2919 15.2144 4.9819 10.2836 15.2265 5.0019 344.628 -187.124 113.484
21000000000022 1601261404160 186.865 18.8890 2.3131 18.1879 18.8701 2.3329 18.1924 110.734 184.783 -410.837
21000000000013 1596309504000 186.669 4.9736 14.6333 12.4991 4.9921 14.6370 12.5160 -69.864 -344.595 -234.663
21000000000024 1506898608128 183.114 20.7672 4.4400 16.4120 20.7514 4.4337 16.4270 -292.766 -22.743 160.395
21000000000020 1499777073152 182.829 8.6064 9.8401 4.4627 8.6030 9.8502 4.4472 1065.464 -179.152 -902.742
21000000000026 1430421897216 179.968 7.3295 19.4151 20.3287 7.3433 19.3976 20.3364 -352.997 224.908 -510.443
21000000000019 1388568117248 178.188 22.1735 4.2397 15.3607 22.1893 4.2262 15.3533 930.721 587.426 -42.379
21000000000027 1175939317760 168.586 8.1019 12.2144 1.4971 8.0774 12.2246 1.5032 30.091 697.552 135.189
21000000000028 1171013107712 168.347 10.9430 17.4152 5.8465 10.9439 17.4100 5.8329 132.999 -404.792 840.888
21000000000006 1122756853760 166.009 12.6425 7.0291 4.3146 12.6378 7.0259 4.3250 213.174 -334.887 59.673
21000000000029 1121139556352 165.928 13.0230 14.9672 18.0159 13.0378 14.9674 17.9999 257.106 23.675 44.349
21000000000030 1032460697600 161.429 7.1651 23.6414 12.8312 7.1567 23.6395 12.8342 35.712 -306.478 43.247
