haloID mh rh halo_x halo_y halo_z gal_x gal_y gal_z spin_x spin_y spin_z
20000000000000 4158832246784 243.887 11.8374 4.1553 1.3799 11.8104 4.1594 1.3924 3.540 314.232 -29.403
20000000000001 1628880502784 178.441 2.0260 10.7584 12.4087 2.0336 10.7437 12.4140 42.477 -184.297 -73.280
20000000000003 922107314176 147.612 3.1482 9.9239 2.1739 3.1392 9.9296 2.1600 409.194 429.547 110.815
20000000000005 622177222656 129.469 3.5208 6.3916 7.8807 3.4972 6.3858 7.8870 93.557 -20.737 822.138
20000000000002 603829829632 128.181 1.7744 9.8217 12.4305 1.7631 9.8116 12.4415 116.268 -65.965 85.043
20000000000006 532111949824 122.896 2.7576 12.4742 11.4790 2.7621 12.4770 11.4758 0.073 -229.816 410.821
20000000000007 464487841792 117.451 3.6725 6.9998 7.2983 3.6833 7.0040 7.2918 149.123 -65.693 19.237
20000000000008 445630316544 115.838 10.2895 4.9034 3.9516 10.2978 4.9067 3.9438 -5.832 -35.810 23.012
20000000000004 443769585664 115.676 1.6320 8.2564 10.5295 1.6495 8.2426 10.4859 -367.007 38.118 -251.513
20000000000009 424935194624 114.015 3.7062 5.3172 7.5195 3.7097 5.3188 7.5157 -27.983 183.461 112.482
20000000000012 349331750912 106.808 8.1765 8.3540 4.6288 8.1855 8.3317 4.6276 -146.554 -29.518 198.650
20000000000013 334664499200 105.292 3.5286 1.0166 9.8465 3.5483 1.0072 9.8472 167.852 368.610 -40.439
20000000000010 295548551168 101.019 3.7845 9.0446 6.3138 3.7851 9.0167 6.2833 19.689 269.523 -303.152
20000000000011 272864395264 98.366 6.4409 10.0207 1.5186 6.4409 10.0345 1.5023 -567.907 12.032 1.249
20000000000014 250445086720 95.592 10.1040 4.3665 5.5445 10.1091 4.3661 5.5282 -11.510 103.616 13.516
20000000000016 234308108288 93.493 1.8193 5.8019 12.0789 1.8224 5.7996 12.0813 29.752 1.417 -46.789
20000000000015 200155447296 88.712 9.4309 7.4531 4.6824 9.4518 7.4521 4.6905 -38.449 -32.831 63.186
20000000000019 171855495168 84.320 3.6363 11.3433 11.6635 3.6398 11.3431 11.6610 5.895 1.768 4.117
20000000000017 165071912960 83.193 2.4578 2.0265 4.4620 2.4570 2.0169 4.4593 -25.585 -1.440 -24.741
